CUIT_Empresa;Nombre_Empresa;Nro_Documento;Persona;Clave_Referencia;Fecha_Comprobante;Origen;Tipo_Cliente;Importe_Neto
30501077131;CAFES LA VIRGINIA S.A.;;;210680;08/02/2011;OLA;Corporativo;510,07
30615368292;SIDERSA  SA;;;212740;08/02/2011;OLA;Corporativo;899,67
30708982608;SOL LINEAS AEREAS;;;210205;08/02/2011;OLA;Corporativo;1292,88
30708982608;SOL LINEAS AEREAS;;;210214;08/02/2011;OLA;Corporativo;1475,22
30708982608;SOL LINEAS AEREAS;;;210209;08/02/2011;OLA;Corporativo;1181,82
30708982608;SOL LINEAS AEREAS;;;210518;08/02/2011;OLA;Corporativo;995,85
30503348728;PALADINI SA;;;204996;08/02/2011;OLA;Corporativo;311
30528967163;CLUB ATLETICO ROSARIO CENTRAL;;;215312;14/02/2011;OLA;Corporativo;39849,98
30615368292;SIDERSA  SA;;;211428;14/02/2011;OLA;Corporativo;7511,95
30615368292;SIDERSA  SA;;;210773;14/02/2011;OLA;Corporativo;3120,62
30615368292;SIDERSA  SA;;;210401;14/02/2011;OLA;Corporativo;934,32
30615368292;SIDERSA  SA;;;209396;14/02/2011;OLA;Corporativo;2802,96
30615368292;SIDERSA  SA;;;211988;14/02/2011;OLA;Corporativo;1877,96
30615368292;SIDERSA  SA;;;213329;14/02/2011;OLA;Corporativo;1840,99
30615368292;SIDERSA  SA;;;211955;14/02/2011;OLA;Corporativo;1877,98
30615368292;SIDERSA  SA;;;213251;14/02/2011;OLA;Corporativo;941,32
30708728817;MACO LITORAL SA;;;211947;14/02/2011;OLA;Corporativo;803,01
30708728817;MACO LITORAL SA;;;214293;14/02/2011;OLA;Corporativo;721,82
30657559349;SOS S.A.;;;213302;14/02/2011;OLA;Corporativo;631,51
30501077131;CAFES LA VIRGINIA S.A.;;;213762;14/02/2011;OLA;Corporativo;361,31
30692432661;NUEVO BANCO DE SANTA FE SA;;;214160;14/02/2011;OLA;Corporativo;336,46
30503348728;PALADINI SA;;;214032;14/02/2011;OLA;Corporativo;1261,37
30708728817;MACO LITORAL SA;;;213274;14/02/2011;OLA;Corporativo;721,82
30692432661;NUEVO BANCO DE SANTA FE SA;;;213931;14/02/2011;OLA;Corporativo;780,71
30692432661;NUEVO BANCO DE SANTA FE SA;;;213935;14/02/2011;OLA;Corporativo;780,71
30501077131;CAFES LA VIRGINIA S.A.;;;214340;14/02/2011;OLA;Corporativo;721,82
30707473866;CLIBA;;;210353;14/02/2011;OLA;Corporativo;586,76
30642709999;JULERIAQUE S.A;;;213308;14/02/2011;OLA;Corporativo;1443,64
20060706744;BOMBONERIA ROYAL;;;212124;14/02/2011;OLA;Corporativo;315,78
30615368292;SIDERSA  SA;;;214286;14/02/2011;OLA;Corporativo;750,8
30503348728;PALADINI SA;;;211833;14/02/2011;OLA;Corporativo;939,86
30642709999;JULERIAQUE S.A;;;211068;14/02/2011;OLA;Corporativo;4067,21
30676870403;PAGODA;;;212312;14/02/2011;OLA;Corporativo;5202,62
30615368292;SIDERSA  SA;;;202927;14/02/2011;OLA;Corporativo;-916
30501077131;CAFES LA VIRGINIA S.A.;;;213724;14/02/2011;OLA;Corporativo;1263,39
30642709999;JULERIAQUE S.A;;;202627;14/02/2011;OLA;Corporativo;-522
30503348728;PALADINI SA;;;208940;14/02/2011;OLA;Corporativo;1245,74
30503348728;PALADINI SA;;;192788;14/02/2011;OLA;Corporativo;-644
30663290262;INTAGRO S. A.;;;201895;14/02/2011;OLA;Corporativo;-522
30501077131;CAFES LA VIRGINIA S.A.;;;214214;14/02/2011;OLA;Corporativo;1128,39
30639475537;FUNDACION LIBERTAD;;;213941;14/02/2011;OLA;Corporativo;1585,34
30522228210;LABORATORIO WIENER;;;214498;14/02/2011;OLA;Corporativo;705,88
30612691963;KIT INGENIERIA;;;212943;14/02/2011;OLA;Corporativo;1101,76
30612691963;KIT INGENIERIA;;;214526;14/02/2011;OLA;Corporativo;395,1
30501077131;CAFES LA VIRGINIA S.A.;;;214307;14/02/2011;OLA;Corporativo;1095,1632
30639475537;FUNDACION LIBERTAD;;;214237;14/02/2011;OLA;Corporativo;1666,45
30528967163;CLUB ATLETICO ROSARIO CENTRAL;;;214369;14/02/2011;OLA;Corporativo;11715,02
30615368292;SIDERSA  SA;;;210737;15/02/2011;OLA;Corporativo;743,4
30615368292;SIDERSA  SA;;;212268;15/02/2011;OLA;Corporativo;938,99
20060706744;BOMBONERIA ROYAL;;;213643;15/02/2011;OLA;Corporativo;360,89
30708728817;MACO LITORAL SA;;;214783;15/02/2011;OLA;Corporativo;780,69
30708728817;MACO LITORAL SA;;;214783;28/02/2011;OLA;Corporativo;-384
30698255141;DROGUERIA ROSFAR;;;213794;15/02/2011;OLA;Corporativo;780,69
30578587515;MICROPACK;;;214665;15/02/2011;OLA;Corporativo;2514,12
30616428256;TROMPIA SRL;;;214673;15/02/2011;OLA;Corporativo;361,35
20060706744;BOMBONERIA ROYAL;;;215161;15/02/2011;OLA;Corporativo;420,68
30615368292;SIDERSA  SA;;;212122;15/02/2011;OLA;Corporativo;1793,56
30578587515;MICROPACK;;;213304;15/02/2011;OLA;Corporativo;1257,88
30680464606;CARLOS BARTOLOME Y ASOCIADOS SRL;;;215120;15/02/2011;OLA;Corporativo;393,52
30501077131;CAFES LA VIRGINIA S.A.;;;214946;15/02/2011;OLA;Corporativo;361,35
30501077131;CAFES LA VIRGINIA S.A.;;;214942;15/02/2011;OLA;Corporativo;361,35
30501077131;CAFES LA VIRGINIA S.A.;;;214255;15/02/2011;OLA;Corporativo;361,35
30615368292;SIDERSA  SA;;;214563;15/02/2011;OLA;Corporativo;750,8
30559079983;RODAMIENTOS SEVERINO SRL;;;214643;15/02/2011;OLA;Corporativo;397,03
30501077131;CAFES LA VIRGINIA S.A.;;;214823;15/02/2011;OLA;Corporativo;524,74
30615368292;SIDERSA  SA;;;214489;15/02/2011;OLA;Corporativo;750,8
30615368292;SIDERSA  SA;;;213315;15/02/2011;OLA;Corporativo;899,67
30501077131;CAFES LA VIRGINIA S.A.;;;214846;15/02/2011;OLA;Corporativo;0,01
30501077131;CAFES LA VIRGINIA S.A.;;;215364;15/02/2011;OLA;Corporativo;547,5816
30677439803;INDUMETAVI SRL;;;217766;25/02/2011;OLA;Corporativo;11631,22
30522228210;LABORATORIO WIENER;;;206462;25/02/2011;OLA;Corporativo;0
30522228210;LABORATORIO WIENER;;;206462;13/01/2011;OLA;Corporativo;1411,76
30615368292;SIDERSA  SA;;;216719;28/02/2011;OLA;Corporativo;3784,07
30615368292;SIDERSA  SA;;;217030;28/02/2011;OLA;Corporativo;4095,48
30615368292;SIDERSA  SA;;;217042;28/02/2011;OLA;Corporativo;1887,32
30615368292;SIDERSA  SA;;;217776;28/02/2011;OLA;Corporativo;1891,98
30615368292;SIDERSA  SA;;;217787;28/02/2011;OLA;Corporativo;4105,59
30642709999;JULERIAQUE S.A;;;216726;28/02/2011;OLA;Corporativo;1445,31
30692432661;NUEVO BANCO DE SANTA FE SA;;;214694;28/02/2011;OLA;Corporativo;807,12
30680482132;ASOC. COOP. DE LA FACULTAD DE DERECHO DE ROSARIO;;;216243;28/02/2011;OLA;Corporativo;1197,45
30615368292;SIDERSA  SA;;;216795;28/02/2011;OLA;Corporativo;1575,98
30528994012;MERCADO A TERMINO;;;216740;28/02/2011;OLA;Corporativo;780,69
30528994012;MERCADO A TERMINO;;;213797;28/02/2011;OLA;Corporativo;1994,86
30528994012;MERCADO A TERMINO;;;213801;28/02/2011;OLA;Corporativo;360,87
30708728817;MACO LITORAL SA;;;216787;28/02/2011;OLA;Corporativo;780,69
30708728817;MACO LITORAL SA;;;216673;28/02/2011;OLA;Corporativo;1443,64
30522228210;LABORATORIO WIENER;;;216202;28/02/2011;OLA;Corporativo;1257,06
30528994012;MERCADO A TERMINO;;;213870;28/02/2011;OLA;Corporativo;2512,86
30642709999;JULERIAQUE S.A;;;217571;28/02/2011;OLA;Corporativo;315,78
30528994012;MERCADO A TERMINO;;;214621;28/02/2011;OLA;Corporativo;532,63
30528994012;MERCADO A TERMINO;;;214788;28/02/2011;OLA;Corporativo;396,69
20060706744;BOMBONERIA ROYAL;;;217411;28/02/2011;OLA;Corporativo;946,46
30528994012;MERCADO A TERMINO;;;214838;28/02/2011;OLA;Corporativo;390,35
30528994012;MERCADO A TERMINO;;;217489;28/02/2011;OLA;Corporativo;721,82
30663290262;INTAGRO S. A.;;;217530;28/02/2011;OLA;Corporativo;780,69
30501077131;CAFES LA VIRGINIA S.A.;;;217395;28/02/2011;OLA;Corporativo;181
30522228210;LABORATORIO WIENER;;;217856;28/02/2011;OLA;Corporativo;2016
30615368292;SIDERSA  SA;;;217359;28/02/2011;OLA;Corporativo;943,66
30698255141;DROGUERIA ROSFAR;;;217697;28/02/2011;OLA;Corporativo;7567,96
30639475537;FUNDACION LIBERTAD;;;217074;28/02/2011;OLA;Corporativo;23112,18
30642709999;JULERIAQUE S.A;;;216533;28/02/2011;OLA;Corporativo;1113,95
30501077131;CAFES LA VIRGINIA S.A.;;;216560;28/02/2011;OLA;Corporativo;630,25
30663290262;INTAGRO S. A.;;;216384;28/02/2011;OLA;Corporativo;566,84
30578587515;MICROPACK;;;217038;28/02/2011;OLA;Corporativo;3131,9
30501601213;SUC. DE ALFREDO WILLINER S.A;;;216509;28/02/2011;OLA;Corporativo;300,58
30501077131;CAFES LA VIRGINIA S.A.;;;216562;28/02/2011;OLA;Corporativo;801,34
30593305437;PUBLICAR;;;217173;28/02/2011;OLA;Corporativo;211,81
30501077131;CAFES LA VIRGINIA S.A.;;;215286;28/02/2011;OLA;Corporativo;211,81
30528994012;MERCADO A TERMINO;;;216680;28/02/2011;OLA;Corporativo;211,81
30501077131;CAFES LA VIRGINIA S.A.;;;215214;28/02/2011;OLA;Corporativo;908,75
30528994012;MERCADO A TERMINO;;;214610;28/02/2011;OLA;Corporativo;1052,56
30501077131;CAFES LA VIRGINIA S.A.;;;217631;28/02/2011;OLA;Corporativo;804,2
30680482132;ASOC. COOP. DE LA FACULTAD DE DERECHO DE ROSARIO;;;217356;28/02/2011;OLA;Corporativo;5421,74
30612691963;KIT INGENIERIA;;;217997;28/02/2011;OLA;Corporativo;1220,96
30501077131;CAFES LA VIRGINIA S.A.;;;217496;28/02/2011;OLA;Corporativo;547,5816
30501077131;CAFES LA VIRGINIA S.A.;;;217119;28/02/2011;OLA;Corporativo;273,7908
30501077131;CAFES LA VIRGINIA S.A.;;;216994;28/02/2011;OLA;Corporativo;273,7908
30559079983;RODAMIENTOS SEVERINO SRL;;;216734;28/02/2011;OLA;Corporativo;7686,86
30528994012;MERCADO A TERMINO;;;212145;28/02/2011;OLA;Corporativo;705,87
30528994012;MERCADO A TERMINO;;;215677;28/02/2011;OLA;Corporativo;233,06
30501077131;CAFES LA VIRGINIA S.A.;;;218412;28/02/2011;OLA;Corporativo;67,87
20060706744;BOMBONERIA ROYAL;;;210023;07/02/2011;OLA;Corporativo;1444,31
30708728817;MACO LITORAL SA;;;212407;07/02/2011;OLA;Corporativo;780,69
30583783519;TIO TOM SA;;;211967;07/02/2011;OLA;Corporativo;721,82
30578587515;MICROPACK;;;211973;07/02/2011;OLA;Corporativo;315,74
30708728817;MACO LITORAL SA;;;211607;07/02/2011;OLA;Corporativo;780,69
30616428256;TROMPIA SRL;;;211739;07/02/2011;OLA;Corporativo;2180,8
30522228210;LABORATORIO WIENER;;;210354;07/02/2011;OLA;Corporativo;764,7
30708982608;SOL LINEAS AEREAS;;;210248;07/02/2011;OLA;Corporativo;1128,12
30708982608;SOL LINEAS AEREAS;;;210570;07/02/2011;OLA;Corporativo;933,9
30708982608;SOL LINEAS AEREAS;;;211591;07/02/2011;OLA;Corporativo;1243,8
30708982608;SOL LINEAS AEREAS;;;211524;07/02/2011;OLA;Corporativo;1340,22
30708982608;SOL LINEAS AEREAS;;;211447;07/02/2011;OLA;Corporativo;1181,82
30708982608;SOL LINEAS AEREAS;;;211386;07/02/2011;OLA;Corporativo;1177,68
30708982608;SOL LINEAS AEREAS;;;211946;07/02/2011;OLA;Corporativo;1090,92
30708982608;SOL LINEAS AEREAS;;;211962;07/02/2011;OLA;Corporativo;1128,12
30708982608;SOL LINEAS AEREAS;;;211958;07/02/2011;OLA;Corporativo;1165,26
30708982608;SOL LINEAS AEREAS;;;211951;07/02/2011;OLA;Corporativo;2842,98
30708982608;SOL LINEAS AEREAS;;;212128;07/02/2011;OLA;Corporativo;2030,4
30708982608;SOL LINEAS AEREAS;;;212121;07/02/2011;OLA;Corporativo;2752,08
30708982608;SOL LINEAS AEREAS;;;212100;07/02/2011;OLA;Corporativo;1181,82
30708982608;SOL LINEAS AEREAS;;;212099;07/02/2011;OLA;Corporativo;1156,2
30708982608;SOL LINEAS AEREAS;;;211579;07/02/2011;OLA;Corporativo;1454,52
30708982608;SOL LINEAS AEREAS;;;212108;07/02/2011;OLA;Corporativo;1260,36
30708982608;SOL LINEAS AEREAS;;;211540;07/02/2011;OLA;Corporativo;1229,62
30708982608;SOL LINEAS AEREAS;;;211382;07/02/2011;OLA;Corporativo;1221,3
30708982608;SOL LINEAS AEREAS;;;210552;07/02/2011;OLA;Corporativo;971,05
30501077131;CAFES LA VIRGINIA S.A.;;;210837;07/02/2011;OLA;Corporativo;1089,7416
30501077131;CAFES LA VIRGINIA S.A.;;;210698;07/02/2011;OLA;Corporativo;704
30503348728;PALADINI SA;;;202635;11/02/2011;OLA;Corporativo;-100
30503348728;PALADINI SA;;;202635;13/01/2011;OLA;Corporativo;-856
30528994012;MERCADO A TERMINO;;;209847;15/02/2011;OLA;Corporativo;15968
30528994012;MERCADO A TERMINO;;;215993;25/02/2011;OLA;Corporativo;355
30708982608;SOL LINEAS AEREAS;;;214095;11/02/2011;OLA;Corporativo;2266,7
30708526661;BERCLEAN S.A.;;;211154;01/02/2011;OLA;Corporativo;8768,3436
30708526661;BERCLEAN S.A.;;;211154;09/02/2011;OLA;Corporativo;2637,3928
30708526661;BERCLEAN S.A.;;;200417;03/02/2011;OLA;Corporativo;13370,815
33627732789;CAPDEL  S.A.;;;204015;23/02/2011;OLA;Corporativo;4005
33627732789;CAPDEL  S.A.;;;196047;11/02/2011;OLA;Corporativo;3902,54
30708982608;SOL LINEAS AEREAS;;;211983;02/02/2011;OLA;Corporativo;3039,17
30708982608;SOL LINEAS AEREAS;;;216656;21/02/2011;OLA;Corporativo;1914,71
30708982608;SOL LINEAS AEREAS;;;216266;21/02/2011;OLA;Corporativo;17031,11
30708982608;SOL LINEAS AEREAS;;;212419;04/02/2011;OLA;Corporativo;697,95
30708982608;SOL LINEAS AEREAS;;;214633;14/02/2011;OLA;Corporativo;3558,2
30708982608;SOL LINEAS AEREAS;;;214789;14/02/2011;OLA;Corporativo;2143,1
30708982608;SOL LINEAS AEREAS;;;214609;14/02/2011;OLA;Corporativo;51322,4
30708982608;SOL LINEAS AEREAS;;;215306;15/02/2011;OLA;Corporativo;1986
30708982608;SOL LINEAS AEREAS;;;215786;17/02/2011;OLA;Corporativo;1103,1
30708982608;SOL LINEAS AEREAS;;;217072;23/02/2011;OLA;Corporativo;1396,4
30708982608;SOL LINEAS AEREAS;;;217495;24/02/2011;OLA;Corporativo;1010
30708982608;SOL LINEAS AEREAS;;;217566;24/02/2011;OLA;Corporativo;2310,1
30708982608;SOL LINEAS AEREAS;;;217780;25/02/2011;OLA;Corporativo;709
30708982608;SOL LINEAS AEREAS;;;217645;25/02/2011;OLA;Corporativo;4052
30708982608;SOL LINEAS AEREAS;;;217843;25/02/2011;OLA;Corporativo;1418
30708982608;SOL LINEAS AEREAS;;;218254;28/02/2011;OLA;Corporativo;1822
30708982608;SOL LINEAS AEREAS;;;218323;28/02/2011;OLA;Corporativo;1103,1
30708982608;SOL LINEAS AEREAS;;;217952;28/02/2011;OLA;Corporativo;20638,53
30708982608;SOL LINEAS AEREAS;;;218320;28/02/2011;OLA;Corporativo;33765,92
30708982608;SOL LINEAS AEREAS;;;212990;07/02/2011;OLA;Corporativo;846
30708982608;SOL LINEAS AEREAS;;;213805;09/02/2011;OLA;Corporativo;1620,2
30708982608;SOL LINEAS AEREAS;;;213713;09/02/2011;OLA;Corporativo;1042,58
30708982608;SOL LINEAS AEREAS;;;210256;09/02/2011;OLA;Corporativo;-1809
30708982608;SOL LINEAS AEREAS;;;210256;26/01/2011;OLA;Corporativo;1809
30708982608;SOL LINEAS AEREAS;;;213656;09/02/2011;OLA;Corporativo;22882,15
30708982608;SOL LINEAS AEREAS;;;211891;03/02/2011;OLA;Corporativo;1186,38
30707452575;VALVTRONIC S.A.;;;213760;21/02/2011;OLA;Corporativo;12907,12
30707452575;VALVTRONIC S.A.;;;212209;21/02/2011;OLA;Corporativo;937,54
30707452575;VALVTRONIC S.A.;;;205198;21/02/2011;OLA;Corporativo;859,75
30707452575;VALVTRONIC S.A.;;;214173;15/02/2011;OLA;Corporativo;2229,86
30707452575;VALVTRONIC S.A.;;;211911;15/02/2011;OLA;Corporativo;1206,56
30707452575;VALVTRONIC S.A.;;;210319;15/02/2011;OLA;Corporativo;937,54
30707452575;VALVTRONIC S.A.;;;210945;15/02/2011;OLA;Corporativo;886,25
30707452575;VALVTRONIC S.A.;;;210949;15/02/2011;OLA;Corporativo;940,54
30682568239;AREA GEOFISICA ENG S.A;;;211881;15/02/2011;OLA;Corporativo;260
30682568239;AREA GEOFISICA ENG S.A;;;210844;16/02/2011;OLA;Corporativo;3305,83
30682568239;AREA GEOFISICA ENG S.A;;;209069;16/02/2011;OLA;Corporativo;0
30707452575;VALVTRONIC S.A.;;;192801;07/02/2011;OLA;Corporativo;0
30676870403;PAGODA;;;205160;13/01/2011;OLA;Corporativo;3825,6
30676870403;PAGODA;;;180923;13/01/2011;OLA;Corporativo;0
30583783519;TIO TOM SA;;;202163;14/01/2011;OLA;Corporativo;5233,83
30708982608;SOL LINEAS AEREAS;;;206179;07/01/2011;OLA;Corporativo;724,93
30708982608;SOL LINEAS AEREAS;;;207444;13/01/2011;OLA;Corporativo;4651,9
30708982608;SOL LINEAS AEREAS;;;209727;24/01/2011;OLA;Corporativo;559,53
30708982608;SOL LINEAS AEREAS;;;209245;21/01/2011;OLA;Corporativo;1657,53
30708982608;SOL LINEAS AEREAS;;;209389;21/01/2011;OLA;Corporativo;2050,53
30708982608;SOL LINEAS AEREAS;;;211054;31/01/2011;OLA;Corporativo;253,26
30708982608;SOL LINEAS AEREAS;;;211173;31/01/2011;OLA;Corporativo;1248,53
30708982608;SOL LINEAS AEREAS;;;154108;11/01/2011;OLA;Corporativo;0
30612929455;LIBERTAD S.A;;;204794;03/01/2011;OLA;Corporativo;966
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;204312;03/01/2011;OLA;Corporativo;823,26
30707280618;GESTAMP CORDOBA S.A;;;203252;03/01/2011;OLA;Corporativo;984,3
30612929455;LIBERTAD S.A;;;204262;03/01/2011;OLA;Corporativo;488
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;203287;03/01/2011;OLA;Corporativo;146,05
30572968010;ELECTROINGENIERIA S.A.;;;203309;03/01/2011;OLA;Corporativo;5,01
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;204528;03/01/2011;OLA;Corporativo;616,59
30572968010;ELECTROINGENIERIA S.A.;;;203910;03/01/2011;OLA;Corporativo;5
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;204814;03/01/2011;OLA;Corporativo;632,98
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;204819;03/01/2011;OLA;Corporativo;560
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;204541;03/01/2011;OLA;Corporativo;958,74
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;203938;03/01/2011;OLA;Corporativo;729,61
30572968010;ELECTROINGENIERIA S.A.;;;203940;03/01/2011;OLA;Corporativo;3213
30572968010;ELECTROINGENIERIA S.A.;;;204854;03/01/2011;OLA;Corporativo;1080
30572968010;ELECTROINGENIERIA S.A.;;;203950;03/01/2011;OLA;Corporativo;5
30711315515;VIALCO SA CN SAPAG SN UTE;;;204269;03/01/2011;OLA;Corporativo;361,05
30711315515;VIALCO SA CN SAPAG SN UTE;;;204269;10/01/2011;OLA;Corporativo;-0,01
30710540086;CONSORCIO DE COOPERACIóN;;;204863;03/01/2011;OLA;Corporativo;5
30572968010;ELECTROINGENIERIA S.A.;;;204587;03/01/2011;OLA;Corporativo;1320
30710540086;CONSORCIO DE COOPERACIóN;;;203629;03/01/2011;OLA;Corporativo;519
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;203231;03/01/2011;OLA;Corporativo;660,24
30711238200;GRUPO ELING SA;;;204272;03/01/2011;OLA;Corporativo;1260,3
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;204602;03/01/2011;OLA;Corporativo;1216
30707505113;STOLLER ARGENTINA SA;;;204921;03/01/2011;OLA;Corporativo;876,98
30572968010;ELECTROINGENIERIA S.A.;;;204683;03/01/2011;OLA;Corporativo;184,82
30572968010;ELECTROINGENIERIA S.A.;;;204790;03/01/2011;OLA;Corporativo;519
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;204904;03/01/2011;OLA;Corporativo;1581,36
30612929455;LIBERTAD S.A;;;204913;03/01/2011;OLA;Corporativo;432
30572968010;ELECTROINGENIERIA S.A.;;;205287;03/01/2011;OLA;Corporativo;1578,05
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;204369;03/01/2011;OLA;Corporativo;96,22
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;204369;31/01/2011;OLA;Corporativo;0
30711315515;VIALCO SA CN SAPAG SN UTE;;;204093;03/01/2011;OLA;Corporativo;665
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;203841;03/01/2011;OLA;Corporativo;798,98
30612929455;LIBERTAD S.A;;;205329;03/01/2011;OLA;Corporativo;854
30708526661;BERCLEAN S.A.;;;204611;03/01/2011;OLA;Corporativo;662,54
30999228565;BANCO DE CORDOBA;;;124159;03/01/2011;OLA;Corporativo;0,01
30612929455;LIBERTAD S.A;;;204808;03/01/2011;OLA;Corporativo;1322,33
33700845759;GEANT ARGENTINA SA;;;204877;03/01/2011;OLA;Corporativo;971,5
30612929455;LIBERTAD S.A;;;193093;03/01/2011;OLA;Corporativo;-0,01
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;196642;03/01/2011;OLA;Corporativo;60
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;196642;10/01/2011;OLA;Corporativo;0,01
30572968010;ELECTROINGENIERIA S.A.;;;204277;03/01/2011;OLA;Corporativo;3176,2
30707505113;STOLLER ARGENTINA SA;;;204900;03/01/2011;OLA;Corporativo;2753,96
30707505113;STOLLER ARGENTINA SA;;;204914;03/01/2011;OLA;Corporativo;1122,85
30572968010;ELECTROINGENIERIA S.A.;;;202759;03/01/2011;OLA;Corporativo;25244,4
33700845759;GEANT ARGENTINA SA;;;202812;03/01/2011;OLA;Corporativo;2173,9
30615368292;SIDERSA  SA;;;204691;03/01/2011;OLA;Corporativo;934,15
30680937636;SYSTEL SA;;;204691;03/01/2011;OLA;Corporativo;0
30680937636;SYSTEL SA;;;204523;03/01/2011;OLA;Corporativo;1717,2
30612929455;LIBERTAD S.A;;;204594;03/01/2011;OLA;Corporativo;0
30612929455;LIBERTAD S.A;;;204594;05/01/2011;OLA;Corporativo;0
33700845759;GEANT ARGENTINA SA;;;204594;05/01/2011;OLA;Corporativo;0
30680937636;SYSTEL SA;;;204519;03/01/2011;OLA;Corporativo;1032,6
30572968010;ELECTROINGENIERIA S.A.;;;204435;03/01/2011;OLA;Corporativo;1984,56
30707550046;POWER CONSULTANT SA;;;206441;10/01/2011;OLA;Corporativo;956
30612929455;LIBERTAD S.A;;;206019;10/01/2011;OLA;Corporativo;1047
30572968010;ELECTROINGENIERIA S.A.;;;204260;10/01/2011;OLA;Corporativo;2557,64
30612929455;LIBERTAD S.A;;;206024;10/01/2011;OLA;Corporativo;822,71
30681026386;CHEXA S.A.;;;206609;10/01/2011;OLA;Corporativo;1312
30572968010;ELECTROINGENIERIA S.A.;;;205562;10/01/2011;OLA;Corporativo;797,11
30710540086;CONSORCIO DE COOPERACIóN;;;205600;10/01/2011;OLA;Corporativo;676,59
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;205609;10/01/2011;OLA;Corporativo;913,93
30711315515;VIALCO SA CN SAPAG SN UTE;;;206264;10/01/2011;OLA;Corporativo;916,43
33707827659;IP TEL SA;;;206626;10/01/2011;OLA;Corporativo;446
30680937636;SYSTEL SA;;;206332;10/01/2011;OLA;Corporativo;839
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;206630;10/01/2011;OLA;Corporativo;833,44
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;206707;10/01/2011;OLA;Corporativo;841
30707505113;STOLLER ARGENTINA SA;;;204887;10/01/2011;OLA;Corporativo;189,96
30707505113;STOLLER ARGENTINA SA;;;206025;10/01/2011;OLA;Corporativo;1161,21
30707505113;STOLLER ARGENTINA SA;;;204893;10/01/2011;OLA;Corporativo;189,97
30612929455;LIBERTAD S.A;;;206311;10/01/2011;OLA;Corporativo;966,01
30612929455;LIBERTAD S.A;;;206117;10/01/2011;OLA;Corporativo;854
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;206159;10/01/2011;OLA;Corporativo;2667,46
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;205227;10/01/2011;OLA;Corporativo;841,59
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;206477;10/01/2011;OLA;Corporativo;798,98
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;206435;10/01/2011;OLA;Corporativo;660,24
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;205185;10/01/2011;OLA;Corporativo;772,22
30572968010;ELECTROINGENIERIA S.A.;;;204579;10/01/2011;OLA;Corporativo;1272,62
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;206161;10/01/2011;OLA;Corporativo;729,61
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;205103;10/01/2011;OLA;Corporativo;660,24
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;205650;10/01/2011;OLA;Corporativo;1728
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;205650;25/01/2011;OLA;Corporativo;-15,1
30572968010;ELECTROINGENIERIA S.A.;;;205883;10/01/2011;OLA;Corporativo;534
30572968010;ELECTROINGENIERIA S.A.;;;205630;10/01/2011;OLA;Corporativo;5
30572968010;ELECTROINGENIERIA S.A.;;;206160;10/01/2011;OLA;Corporativo;1073
30572968010;ELECTROINGENIERIA S.A.;;;205925;10/01/2011;OLA;Corporativo;509
30572968010;ELECTROINGENIERIA S.A.;;;206164;10/01/2011;OLA;Corporativo;522
30572968010;ELECTROINGENIERIA S.A.;;;205898;10/01/2011;OLA;Corporativo;5,01
30572968010;ELECTROINGENIERIA S.A.;;;206157;10/01/2011;OLA;Corporativo;1092
30572968010;ELECTROINGENIERIA S.A.;;;205924;10/01/2011;OLA;Corporativo;5,01
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;205807;10/01/2011;OLA;Corporativo;632,98
30709881007;CONSTRUCCIONES TERMICAS S.A.;;;206121;10/01/2011;OLA;Corporativo;660
